Request_ID,Staff_ID,Current_Status,Created_At,Last_Updated,Request_Reason,Manager_Reason,Document,User_Seen,Manager_Seen
1968,140947,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
1969,160155,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1970,151600,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
1971,190082,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1972,160324,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1973,151487,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
1974,160317,Rejected,2024-11-03,2024-11-03,Quiet environment for focused work.,Insufficient justification for WFH.,[],True,True
1975,151483,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1976,151436,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1977,150216,Pending,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
1978,151521,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
1979,150275,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1980,150345,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
1981,140926,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1982,151439,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1983,140008,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1984,150423,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1985,190006,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1986,150518,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
1987,190078,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
1988,190050,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
1989,150428,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
1990,190029,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1991,150168,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
1992,160287,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
1993,140102,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
1994,140103,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
1995,190010,Pending,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1996,150916,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
1997,171031,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
1998,210020,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
1999,151414,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2000,150085,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2001,151580,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2002,150165,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2003,150968,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2004,180005,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2005,151531,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2006,160291,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2007,151513,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2008,151591,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2009,151485,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2010,190046,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2011,171027,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2012,180006,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2013,190057,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2014,151593,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2015,150918,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2016,150126,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2017,150355,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2018,150095,Rejected,2024-11-03,2024-11-03,More comfortable working from home.,Team needs to collaborate in person.,[],True,True
2019,140115,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2020,151427,Rejected,2024-11-03,2024-11-03,Fewer distractions at home.,Insufficient justification for WFH.,[],True,True
2021,151512,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2022,151413,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2023,190093,Rejected,2024-11-03,2024-11-03,Online training or conference.,Company policy does not allow WFH on this day.,[],True,True
2024,171010,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2025,160335,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
2026,151495,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2027,150566,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2028,151492,Rejected,2024-11-03,2024-11-03,Increased efficiency at home.,Company policy does not allow WFH on this day.,[],True,True
2029,171036,Rejected,2024-11-03,2024-11-03,Increased efficiency at home.,Request conflicts with other schedules.,[],True,True
2030,150283,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2031,180036,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2032,210035,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2033,190006,Rejected,2024-11-03,2024-11-03,Can work during off-peak hours.,Company policy does not allow WFH on this day.,[],True,True
2034,140929,Pending,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2035,151598,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2036,151603,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2037,190077,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2038,190005,Rejected,2024-11-03,2024-11-03,Home maintenance or repairs.,Insufficient justification for WFH.,[],True,True
2039,190079,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2040,160336,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2041,150632,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2042,160324,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2043,151601,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2044,170655,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2045,160318,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2046,151412,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2047,151411,Rejected,2024-11-03,2024-11-03,Slight illness but can still work.,Insufficient justification for WFH.,[],True,True
2048,160300,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2049,160337,Rejected,2024-11-03,2024-11-03,Prefer the home office setup.,Team needs to collaborate in person.,[],True,True
2050,150645,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2051,160212,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2052,150565,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2053,151605,Pending,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2054,140927,Rejected,2024-11-03,2024-11-03,Quiet environment for focused work.,WFH not suitable for this role.,[],True,True
2055,150085,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2056,210026,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2057,180033,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2058,160008,Pending,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2059,140944,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2060,140894,Pending,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2061,160288,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2062,140937,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2063,180003,Rejected,2024-11-03,2024-11-03,Better concentration and productivity.,Insufficient justification for WFH.,[],True,True
2064,140898,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2065,150445,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2066,210028,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2067,151600,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2068,140940,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2069,190055,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2070,151550,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2071,190032,Pending,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2072,150232,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2073,151527,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2074,151410,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2075,190093,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2076,150422,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2077,150155,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2078,160305,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2079,150193,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2080,150205,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2081,171045,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2082,160298,Rejected,2024-11-03,2024-11-03,Prefer the home office setup.,WFH not suitable for this role.,[],True,True
2083,171013,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2084,151507,Rejected,2024-11-03,2024-11-03,Prefer the home office setup.,Team needs to collaborate in person.,[],True,True
2085,151499,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2086,160287,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2087,151055,Rejected,2024-11-03,2024-11-03,Can work during off-peak hours.,WFH not suitable for this role.,[],True,True
2088,171012,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2089,210030,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2090,210040,Rejected,2024-11-03,2024-11-03,Family obligations.,WFH not suitable for this role.,[],True,True
2091,151407,Rejected,2024-11-03,2024-11-03,More comfortable working from home.,Team needs to collaborate in person.,[],True,True
2092,160332,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2093,170208,Rejected,2024-11-03,2024-11-03,No commute allows for earlier start.,Company policy does not allow WFH on this day.,[],True,True
2094,151549,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2095,151539,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2096,140933,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2097,151055,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2098,151420,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2099,140933,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2100,210001,Rejected,2024-11-03,2024-11-03,More comfortable working from home.,Insufficient justification for WFH.,[],True,True
2101,140078,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,Team needs to collaborate in person.,[],True,True
2102,151444,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2103,140003,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2104,151492,Pending,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2105,151508,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
2106,190033,Pending,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2107,160284,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2108,150075,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2109,151472,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2110,160306,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2111,160303,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2112,170208,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2113,140945,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2114,150585,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2115,151585,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2116,210035,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2117,150085,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2118,151008,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2119,151467,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2120,151519,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2121,151550,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2122,140909,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2123,180027,Pending,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2124,180006,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2125,190049,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
